date_measured,temperature
2022-06-11 11:19:19+09,34.625
2022-06-11 11:24:19+09,34.0625
2022-06-11 11:29:19+09,33.9375
2022-06-11 11:34:19+09,33.875
2022-06-11 11:39:19+09,33.5625
2022-06-11 11:44:19+09,33.8125
2022-06-11 11:49:19+09,33.75
2022-06-11 11:54:19+09,33.5625
2022-06-11 11:59:19+09,33.4375
2022-06-11 12:04:19+09,33.75
2022-06-11 12:09:19+09,34.4375
2022-06-11 12:14:19+09,34.4375
2022-06-11 12:19:19+09,33.875
2022-06-11 12:24:19+09,33.375
2022-06-11 12:29:19+09,32.875
2022-06-11 12:34:19+09,36.1875
2022-06-11 12:39:19+09,38.5
2022-06-11 12:44:19+09,38
2022-06-11 12:49:19+09,33
2022-06-11 12:54:19+09,30.5
2022-06-11 12:59:19+09,30.125
2022-06-11 13:04:19+09,29.0625
2022-06-11 13:09:19+09,29.875
2022-06-11 13:14:19+09,30.75
2022-06-11 13:19:19+09,30.5
2022-06-11 13:24:19+09,30.5
2022-06-11 13:29:19+09,33
2022-06-11 13:34:19+09,32.75
2022-06-11 13:39:19+09,33.25
2022-06-11 13:44:19+09,33.6875
2022-06-11 13:49:19+09,33.0625
2022-06-11 13:54:19+09,33.3125
2022-06-11 13:59:19+09,32.5625
2022-06-11 14:04:19+09,33.25
2022-06-11 14:09:19+09,35.1875
2022-06-11 14:14:19+09,33.5625
2022-06-11 14:19:19+09,33.625
2022-06-11 14:24:19+09,34
2022-06-11 14:29:19+09,34.8125
2022-06-11 14:34:19+09,35.375
2022-06-11 14:39:19+09,33.875
2022-06-11 14:44:19+09,33.875
2022-06-11 14:49:19+09,33.75
2022-06-11 14:54:19+09,33.75
2022-06-11 14:59:19+09,33.9375
2022-06-11 15:04:19+09,34.375
2022-06-11 15:09:19+09,34.125
2022-06-11 15:14:19+09,34.375
2022-06-11 15:19:19+09,34.125
2022-06-11 15:24:19+09,33.0625
2022-06-11 15:29:19+09,33.875
2022-06-11 15:34:19+09,34.375
2022-06-11 15:39:19+09,34.6875
2022-06-11 15:44:19+09,34.75
2022-06-11 15:49:19+09,34.8125
2022-06-11 15:54:19+09,34.25
2022-06-11 15:59:19+09,34.875
2022-06-11 16:04:19+09,34.75
2022-06-11 16:09:19+09,34.5
2022-06-11 16:14:19+09,33.9375
2022-06-11 16:19:19+09,33.5625
2022-06-11 16:24:19+09,33.625
2022-06-11 16:29:19+09,34.6875
2022-06-11 16:34:19+09,34.6875
2022-06-11 16:39:19+09,33.75
2022-06-11 16:44:19+09,34.0625
2022-06-11 16:49:19+09,33.25
2022-06-11 16:54:19+09,33.9375
2022-06-11 16:59:19+09,33.875
2022-06-11 17:04:19+09,33.6875
2022-06-11 17:09:19+09,33.3125
2022-06-11 17:14:19+09,33.25
2022-06-11 17:19:19+09,33.5625
2022-06-11 17:24:19+09,33.9375
2022-06-11 17:29:19+09,33.625
2022-06-11 17:34:19+09,33.9375
2022-06-11 17:39:19+09,33.5
2022-06-11 17:44:21+09,33.5625
2022-06-11 17:49:21+09,33.25
2022-06-11 17:54:21+09,34
2022-06-11 17:59:21+09,34
2022-06-11 18:04:21+09,34.0625
2022-06-11 18:09:21+09,33.6875
2022-06-11 18:14:21+09,33.6875
2022-06-11 18:19:21+09,33.125
2022-06-11 18:24:21+09,33.125
2022-06-11 18:29:21+09,34
2022-06-11 18:34:21+09,33.8125
2022-06-11 18:39:21+09,34.0625
2022-06-11 18:44:21+09,34.625
2022-06-11 18:49:21+09,34.9375
2022-06-11 18:54:21+09,34.5625
2022-06-11 18:59:21+09,34.4375
2022-06-11 19:04:21+09,34.4375
2022-06-11 19:09:21+09,34.6875
2022-06-11 19:14:21+09,35
2022-06-11 19:19:21+09,34.3125
2022-06-11 19:24:21+09,34.125
2022-06-11 19:29:21+09,34.0625
2022-06-11 19:34:21+09,34.5625
2022-06-11 19:39:21+09,33.5
2022-06-11 19:44:21+09,32.8125
2022-06-11 19:49:21+09,32.875
2022-06-11 19:54:21+09,31.9375
2022-06-11 19:59:21+09,31.5625
2022-06-11 20:04:21+09,31.9375
2022-06-11 20:09:21+09,33.5625
2022-06-11 20:14:21+09,33.5
2022-06-11 20:19:21+09,33.25
2022-06-11 20:24:21+09,33.1875
2022-06-11 20:29:21+09,33.125
2022-06-11 20:34:21+09,33.1875
2022-06-11 20:39:21+09,32.6875
2022-06-11 20:44:21+09,33.6875
2022-06-11 20:49:21+09,33.5
2022-06-11 20:54:21+09,32.9375
2022-06-11 20:59:21+09,33.25
2022-06-11 21:04:21+09,31.875
2022-06-11 21:09:21+09,32.625
2022-06-11 21:14:21+09,32.5625
2022-06-11 21:19:21+09,32.3125
2022-06-11 21:24:21+09,33.0625
2022-06-11 21:29:21+09,33.375
2022-06-11 21:34:21+09,32.5
2022-06-11 21:39:21+09,32.25
2022-06-11 21:44:21+09,32.375
2022-06-11 21:49:21+09,32.375
2022-06-11 21:54:21+09,32.625
2022-06-11 21:59:21+09,32.9375
2022-06-11 22:04:21+09,33.125
2022-06-11 22:09:21+09,33.875
2022-06-11 22:14:21+09,33.3125
2022-06-11 22:19:21+09,33.3125
2022-06-11 22:24:21+09,33.9375
2022-06-11 22:29:21+09,33.25
2022-06-11 22:34:21+09,34.125
2022-06-11 22:39:21+09,34.5
2022-06-11 22:44:21+09,33.75
2022-06-11 22:49:21+09,33.25
2022-06-11 22:54:21+09,33.25
2022-06-11 22:59:21+09,33.3125
2022-06-11 23:04:21+09,33.25
2022-06-11 23:09:21+09,33.5
2022-06-11 23:14:21+09,34.125
2022-06-11 23:19:21+09,33.375
2022-06-11 23:24:21+09,33.5
2022-06-11 23:29:21+09,33.375
2022-06-11 23:34:21+09,33.375
2022-06-11 23:39:21+09,33.5625
2022-06-11 23:44:21+09,33.1875
2022-06-11 23:49:21+09,33.125
2022-06-11 23:54:21+09,33.1875
2022-06-11 23:59:21+09,33.875
2022-06-12 00:04:21+09,34.5
2022-06-12 00:09:21+09,34.6875
2022-06-12 00:14:21+09,34.6875
2022-06-12 00:19:21+09,35.0625
2022-06-12 00:24:32+09,33.3125
2022-06-12 00:29:32+09,33.375
2022-06-12 00:34:32+09,33.5
2022-06-12 00:39:32+09,33.5
2022-06-12 00:44:32+09,33.625
2022-06-12 00:49:32+09,33.5
2022-06-12 00:54:32+09,33.3125
2022-06-12 00:59:32+09,33.25
2022-06-12 01:04:32+09,33.1875
2022-06-12 01:09:32+09,33.5625
2022-06-12 01:14:32+09,33.25
2022-06-12 01:19:32+09,33.75
2022-06-12 01:24:32+09,33.4375
2022-06-12 01:29:32+09,33.375
2022-06-12 01:34:32+09,33.1875
2022-06-12 01:39:32+09,32.9375
2022-06-12 01:44:32+09,32.9375
2022-06-12 01:49:32+09,33.1875
2022-06-12 01:54:32+09,32.8125
2022-06-12 01:59:32+09,33.875
2022-06-12 02:04:32+09,34.3125
2022-06-12 02:09:32+09,35.0625
2022-06-12 02:14:32+09,35.1875
2022-06-12 02:19:32+09,35.375
2022-06-12 02:24:32+09,35.4375
2022-06-12 02:29:32+09,35.5625
2022-06-12 02:34:32+09,35.625
2022-06-12 02:39:32+09,35.375
2022-06-12 02:44:32+09,33.875
2022-06-12 02:49:32+09,33.5
2022-06-12 02:54:32+09,33.25
2022-06-12 02:59:32+09,33.1875
2022-06-12 03:04:32+09,32.625
2022-06-12 03:09:32+09,32.4375
2022-06-12 03:14:32+09,33.125
2022-06-12 03:19:32+09,33.25
2022-06-12 03:24:32+09,33.0625
2022-06-12 03:29:32+09,32.375
2022-06-12 03:34:32+09,32.3125
2022-06-12 03:39:32+09,32.3125
2022-06-12 03:44:32+09,35
2022-06-12 03:49:32+09,34.4375
2022-06-12 03:54:32+09,34.1875
2022-06-12 03:59:32+09,34.25
2022-06-12 04:04:32+09,34.3125
2022-06-12 04:09:32+09,34.4375
2022-06-12 04:14:32+09,34.5
2022-06-12 04:19:32+09,34.5625
2022-06-12 04:24:32+09,34.625
2022-06-12 04:29:32+09,34.375
2022-06-12 04:34:32+09,33.8125
2022-06-12 04:39:32+09,33.3125
2022-06-12 04:44:32+09,33.3125
2022-06-12 04:49:32+09,32.9375
2022-06-12 04:54:32+09,33.3125
2022-06-12 04:59:32+09,34.1875
2022-06-12 05:04:32+09,34.125
2022-06-12 05:09:32+09,34
2022-06-12 05:14:32+09,33.125
2022-06-12 05:19:32+09,33.0625
2022-06-12 05:24:32+09,33.75
2022-06-12 05:29:32+09,33.875
2022-06-12 05:34:32+09,33.875
2022-06-12 05:39:32+09,32.75
2022-06-12 05:44:32+09,32.375
2022-06-12 05:49:32+09,32.25
2022-06-12 05:54:32+09,32.1875
2022-06-12 05:59:32+09,32.4375
2022-06-12 06:04:32+09,33.75
2022-06-12 06:09:32+09,34.0625
2022-06-12 06:14:32+09,34.4375
2022-06-12 06:19:32+09,34.75
2022-06-12 06:24:32+09,34.6875
2022-06-12 06:29:32+09,34.5
2022-06-12 06:34:32+09,33.9375
2022-06-12 06:39:32+09,32.875
2022-06-12 06:44:32+09,33.75
2022-06-12 06:49:32+09,34.4375
2022-06-12 06:54:32+09,34.75
2022-06-12 06:59:32+09,34.8125
2022-06-12 07:04:32+09,34.625
2022-06-12 07:09:32+09,34.75
2022-06-12 07:14:32+09,34.4375
2022-06-12 07:19:32+09,35.25
2022-06-12 07:24:32+09,32.5
2022-06-12 07:29:32+09,31.75
2022-06-12 07:34:32+09,32.1875
2022-06-12 07:39:32+09,32.75
2022-06-12 07:44:32+09,32.25
2022-06-12 07:49:32+09,32.1875
2022-06-12 07:54:32+09,33.4375
2022-06-12 07:59:32+09,33.8125
2022-06-12 08:04:32+09,34
2022-06-12 08:09:32+09,33.25
2022-06-12 08:14:32+09,33.4375
2022-06-12 08:19:32+09,33.375
2022-06-12 08:24:32+09,32.6875
2022-06-12 08:29:32+09,32.8125
2022-06-12 08:34:32+09,32.125
2022-06-12 08:39:32+09,32.0625
2022-06-12 08:44:32+09,32.25
2022-06-12 08:49:32+09,32
2022-06-12 08:54:32+09,31.625
2022-06-12 08:59:32+09,31.8125
2022-06-12 09:04:32+09,33.3125
2022-06-12 09:09:32+09,32.0625
2022-06-12 09:14:32+09,32.3125
2022-06-12 09:19:32+09,31.6875
2022-06-12 09:24:32+09,31.5625
2022-06-12 09:29:32+09,31.5625
2022-06-12 09:34:32+09,32.1875
2022-06-12 09:39:32+09,32.875
2022-06-12 09:44:32+09,32.125
2022-06-12 09:49:32+09,32.25
2022-06-12 09:54:32+09,32.625
2022-06-12 09:59:32+09,32.1875
2022-06-12 10:04:32+09,31.75
2022-06-12 10:09:32+09,31.5
2022-06-12 10:14:32+09,31.6875
2022-06-12 10:19:32+09,31.5
2022-06-12 10:24:32+09,32.375
2022-06-12 10:29:32+09,32.1875
2022-06-12 10:34:32+09,32.125
2022-06-12 10:39:32+09,32.125
2022-06-12 10:44:32+09,32.5
2022-06-12 10:49:32+09,32.75
2022-06-12 10:54:32+09,32
2022-06-12 10:59:32+09,32.8125
2022-06-12 11:04:32+09,32.125
2022-06-12 11:09:32+09,31.4375
2022-06-12 11:14:32+09,31.3125
2022-06-12 11:19:32+09,31.8125
2022-06-12 11:24:32+09,31.9375
2022-06-12 11:29:32+09,32.8125
2022-06-12 11:34:32+09,31.5
2022-06-12 11:39:32+09,31.875
2022-06-12 11:44:32+09,32.375
2022-06-12 11:49:32+09,32.1875
2022-06-12 11:54:32+09,31.9375
2022-06-12 11:59:32+09,32
2022-06-12 12:04:32+09,32.375
2022-06-12 12:09:32+09,32.3125
2022-06-12 12:14:32+09,31.375
2022-06-12 12:19:32+09,31.625
2022-06-12 12:24:32+09,32.8125
2022-06-12 12:29:32+09,32.1875
2022-06-12 12:34:32+09,32
2022-06-12 12:39:32+09,32.5
2022-06-12 12:44:32+09,32.6875
2022-06-12 12:49:32+09,32.6875
2022-06-12 12:54:32+09,32.1875
2022-06-12 12:59:32+09,31.9375
2022-06-12 13:04:32+09,31.875
2022-06-12 13:09:32+09,31.75
2022-06-12 13:14:32+09,31.625
2022-06-12 13:19:32+09,32.1875
2022-06-12 13:24:32+09,31.6875
2022-06-12 13:29:32+09,31.1875
2022-06-12 13:34:32+09,31.8125
2022-06-12 13:39:32+09,33.875
2022-06-12 13:44:32+09,34
2022-06-12 13:49:32+09,33.0625
2022-06-12 13:54:32+09,32.0625
2022-06-12 13:59:32+09,30.625
2022-06-12 14:04:32+09,30.5625
2022-06-12 14:09:32+09,31.9375
2022-06-12 14:14:32+09,35.875
2022-06-12 14:19:32+09,36.0625
2022-06-12 14:24:32+09,36
2022-06-12 14:29:32+09,35.0625
2022-06-12 14:34:32+09,35.8125
2022-06-12 14:39:32+09,34.875
2022-06-12 14:44:32+09,33.375
2022-06-12 14:49:32+09,31.6875
2022-06-12 14:54:32+09,32.5625
2022-06-12 14:59:32+09,32.375
2022-06-12 15:04:32+09,32.5625
2022-06-12 15:09:32+09,31.6875
2022-06-12 15:14:32+09,31.375
2022-06-12 15:19:32+09,31.25
2022-06-12 15:24:32+09,31
2022-06-12 15:29:32+09,31.125
2022-06-12 15:34:32+09,30.9375
2022-06-12 15:39:32+09,30.6875
2022-06-12 15:44:32+09,31
2022-06-12 15:49:32+09,31
2022-06-12 15:54:32+09,30.5625
2022-06-12 15:59:32+09,30.875
2022-06-12 16:04:32+09,30.75
2022-06-12 16:09:32+09,30.5625
2022-06-12 16:14:32+09,30.625
2022-06-12 16:19:32+09,30.9375
2022-06-12 16:24:32+09,30.75
2022-06-12 16:29:32+09,30.3125
2022-06-12 16:34:32+09,30.6875
2022-06-12 16:39:32+09,31.3125
2022-06-12 16:44:32+09,31.0625
2022-06-12 16:49:32+09,30.6875
2022-06-12 16:54:32+09,31.0625
2022-06-12 16:59:32+09,30.625
2022-06-12 17:04:32+09,30.1875
2022-06-12 17:09:32+09,30.0625
2022-06-12 17:14:32+09,29.25
2022-06-12 17:19:32+09,30.0625
2022-06-12 17:24:32+09,31
2022-06-12 17:29:32+09,31.8125
2022-06-12 17:34:32+09,32.0625
2022-06-12 17:39:32+09,31.9375
2022-06-12 17:44:32+09,31.125
2022-06-12 17:49:32+09,32
2022-06-12 17:54:32+09,32.8125
2022-06-12 17:59:32+09,33.375
2022-06-12 18:04:32+09,33.75
2022-06-12 18:09:32+09,32.375
2022-06-12 18:14:32+09,32.375
2022-06-12 18:19:32+09,33.5
2022-06-12 18:24:32+09,32.8125
2022-06-12 18:29:32+09,33.75
2022-06-12 18:34:32+09,33.25
2022-06-12 18:39:32+09,33.3125
2022-06-12 18:44:32+09,33.5625
2022-06-12 18:49:32+09,33.4375
2022-06-12 18:54:32+09,33.125
2022-06-12 18:59:32+09,33
2022-06-12 19:04:32+09,33.1875
2022-06-12 19:09:32+09,33.25
2022-06-12 19:14:32+09,33.4375
2022-06-12 19:19:32+09,33.3125
2022-06-12 19:24:32+09,32.3125
2022-06-12 19:29:32+09,31.375
2022-06-12 19:34:32+09,32.125
2022-06-12 19:39:32+09,31.9375
2022-06-12 19:44:32+09,32.25
2022-06-12 19:49:32+09,33.625
2022-06-12 19:54:32+09,34.3125
2022-06-12 19:59:32+09,34.5625
2022-06-12 20:04:32+09,34.8125
2022-06-12 20:09:32+09,33.1875
2022-06-12 20:14:32+09,25
2022-06-12 20:19:32+09,25
2022-06-12 20:24:32+09,25
2022-06-12 20:29:32+09,25
2022-06-12 20:34:32+09,25
2022-06-12 20:39:32+09,25
2022-06-12 20:44:32+09,25
2022-06-12 20:49:32+09,25
2022-06-12 20:54:32+09,25
2022-06-12 20:59:32+09,25
2022-06-12 21:04:32+09,25
2022-06-12 21:09:32+09,25
2022-06-12 21:14:32+09,25
2022-06-12 21:19:32+09,25
2022-06-12 21:24:32+09,25
2022-06-12 21:29:32+09,25
2022-06-12 21:34:32+09,25
2022-06-12 21:39:32+09,25
2022-06-12 21:44:32+09,25
2022-06-12 21:49:32+09,25
2022-06-12 21:54:32+09,25
2022-06-12 21:59:32+09,25
2022-06-12 22:04:32+09,25
2022-06-12 22:09:32+09,25
2022-06-12 22:14:32+09,25
2022-06-12 22:19:32+09,25
2022-06-12 22:24:32+09,25
2022-06-12 22:29:32+09,25
2022-06-12 22:34:32+09,25
2022-06-12 22:39:32+09,25
2022-06-12 22:44:32+09,25
2022-06-12 22:49:32+09,25
2022-06-12 22:54:32+09,25
2022-06-12 22:59:32+09,25
2022-06-12 23:04:32+09,25
2022-06-12 23:09:32+09,25
2022-06-12 23:14:32+09,25
2022-06-12 23:19:32+09,25
2022-06-12 23:24:32+09,25
2022-06-12 23:29:32+09,25
2022-06-12 23:34:32+09,25
2022-06-12 23:39:32+09,25
2022-06-12 23:44:32+09,25
2022-06-12 23:49:32+09,25
2022-06-12 23:54:32+09,25
2022-06-12 23:59:32+09,25
2022-06-13 00:04:32+09,25
2022-06-13 00:09:32+09,25
2022-06-13 00:14:32+09,25
2022-06-13 00:19:32+09,25
2022-06-13 00:24:32+09,25
2022-06-13 00:29:32+09,25
2022-06-13 00:34:32+09,25
2022-06-13 00:39:32+09,25
2022-06-13 00:44:32+09,25
2022-06-13 00:49:32+09,25
2022-06-13 00:54:32+09,25
2022-06-13 00:59:32+09,25
2022-06-13 01:04:32+09,25
2022-06-13 01:09:32+09,25
2022-06-13 01:14:32+09,25
2022-06-13 01:19:32+09,25
2022-06-13 01:24:32+09,25
2022-06-13 01:29:32+09,25
2022-06-13 01:34:32+09,25
2022-06-13 01:39:32+09,25
2022-06-13 01:44:32+09,25
2022-06-13 01:49:32+09,25
2022-06-13 01:54:32+09,25
2022-06-13 01:59:32+09,25
2022-06-13 02:04:32+09,25
2022-06-13 02:09:32+09,25
2022-06-13 02:14:32+09,25
2022-06-13 02:19:32+09,25
2022-06-13 02:24:32+09,25
2022-06-13 02:29:32+09,25
2022-06-13 02:34:32+09,25
2022-06-13 02:39:32+09,25
2022-06-13 02:44:32+09,25
2022-06-13 02:49:32+09,25
2022-06-13 02:54:32+09,25
2022-06-13 02:59:32+09,25
2022-06-13 03:04:32+09,25
2022-06-13 03:09:32+09,25
2022-06-13 03:14:32+09,25
2022-06-13 03:19:32+09,25
2022-06-13 03:24:32+09,25
2022-06-13 03:29:32+09,25
2022-06-13 03:34:32+09,25
2022-06-13 03:39:32+09,25
2022-06-13 03:44:32+09,25
2022-06-13 03:49:32+09,25
2022-06-13 03:54:32+09,25
2022-06-13 03:59:32+09,25
2022-06-13 04:04:32+09,25
2022-06-13 04:09:32+09,25
2022-06-13 04:14:32+09,25
2022-06-13 04:19:32+09,25
2022-06-13 04:24:32+09,25
2022-06-13 04:29:32+09,25
2022-06-13 04:34:32+09,25
2022-06-13 04:39:32+09,25
2022-06-13 04:44:32+09,25
2022-06-13 04:49:32+09,25
2022-06-13 04:54:32+09,25
2022-06-13 04:59:32+09,25
2022-06-13 05:04:32+09,25
2022-06-13 05:09:32+09,25
2022-06-13 05:14:32+09,25
2022-06-13 05:19:32+09,25
2022-06-13 05:24:32+09,25
2022-06-13 05:29:32+09,25
2022-06-13 05:34:32+09,25
2022-06-13 05:39:32+09,25
2022-06-13 05:44:32+09,25
2022-06-13 05:49:32+09,25
2022-06-13 05:54:32+09,25
2022-06-13 05:59:32+09,25
2022-06-13 06:04:32+09,25
2022-06-13 06:09:32+09,25
2022-06-13 06:14:32+09,25
2022-06-13 06:19:32+09,25
2022-06-13 06:24:32+09,25
2022-06-13 06:29:32+09,25
2022-06-13 06:34:32+09,25
2022-06-13 06:39:32+09,25
2022-06-13 06:44:32+09,25
2022-06-13 06:49:32+09,25
2022-06-13 06:54:32+09,25
2022-06-13 06:59:32+09,25
2022-06-13 07:04:32+09,25
2022-06-13 07:09:32+09,25
2022-06-13 07:14:32+09,25
2022-06-13 07:19:32+09,25
2022-06-13 07:24:32+09,25
2022-06-13 07:29:32+09,25
2022-06-13 07:34:32+09,25
2022-06-13 07:39:32+09,25
2022-06-13 07:44:32+09,25
2022-06-13 07:49:32+09,25
2022-06-13 07:54:32+09,25
2022-06-13 07:59:32+09,25
2022-06-13 08:04:32+09,25
2022-06-13 08:09:32+09,25
2022-06-13 08:14:32+09,25
2022-06-13 08:19:32+09,25
2022-06-13 08:24:32+09,25
2022-06-13 08:29:32+09,25
2022-06-13 08:34:32+09,25
2022-06-13 08:39:32+09,25
2022-06-13 08:44:32+09,25
2022-06-13 08:49:32+09,25
2022-06-13 08:54:32+09,25
2022-06-13 08:59:32+09,25
2022-06-13 09:04:32+09,25
2022-06-13 09:09:32+09,25
2022-06-13 09:14:32+09,25
2022-06-13 09:19:32+09,25
2022-06-13 09:24:32+09,25
2022-06-13 09:29:32+09,25
2022-06-13 09:34:32+09,25
2022-06-13 09:39:32+09,25
2022-06-13 09:44:32+09,25
2022-06-13 09:49:32+09,25
2022-06-13 09:54:32+09,25
2022-06-13 09:59:32+09,25
2022-06-13 10:04:32+09,25
2022-06-13 10:09:32+09,25
2022-06-13 10:14:32+09,25
2022-06-13 10:19:32+09,25
2022-06-13 10:24:32+09,25
2022-06-13 10:29:32+09,25
2022-06-13 10:34:32+09,25
2022-06-13 10:39:32+09,25
2022-06-13 10:44:32+09,25
2022-06-13 10:49:32+09,25
2022-06-13 10:54:32+09,25
2022-06-13 10:59:32+09,25
2022-06-13 11:04:32+09,25
2022-06-13 11:09:32+09,25
2022-06-13 11:14:32+09,25
2022-06-13 11:19:32+09,25
2022-06-13 11:24:32+09,25
2022-06-13 11:29:32+09,25
2022-06-13 11:34:32+09,25
2022-06-13 11:39:32+09,25
2022-06-13 11:44:32+09,25
2022-06-13 11:49:32+09,25
2022-06-13 11:54:32+09,25
2022-06-13 11:59:32+09,25
2022-06-13 12:04:32+09,25
2022-06-13 12:09:32+09,25
2022-06-13 12:14:32+09,25
2022-06-13 12:19:32+09,25
2022-06-13 12:24:32+09,25
2022-06-13 12:29:32+09,25
2022-06-13 12:34:32+09,25
2022-06-13 12:39:32+09,25
2022-06-13 12:44:32+09,25
2022-06-13 12:49:32+09,25
2022-06-13 12:54:32+09,25
2022-06-13 12:59:32+09,25
2022-06-13 13:04:32+09,25
2022-06-13 13:09:32+09,25
2022-06-13 13:14:32+09,25
2022-06-13 13:19:32+09,25
2022-06-13 13:24:32+09,25
2022-06-13 13:29:32+09,25
2022-06-13 13:34:32+09,25
2022-06-13 13:39:32+09,25
2022-06-13 13:44:32+09,25
2022-06-13 13:49:32+09,25
2022-06-13 13:54:32+09,25
2022-06-13 13:59:32+09,25
2022-06-13 14:04:32+09,25
2022-06-13 14:09:32+09,25
2022-06-13 14:14:32+09,25
2022-06-13 14:19:32+09,25
2022-06-13 14:24:32+09,25
2022-06-13 14:29:32+09,25
2022-06-13 14:34:32+09,25
2022-06-13 14:39:32+09,25
2022-06-13 14:44:32+09,25
2022-06-13 14:49:32+09,25
2022-06-13 14:54:32+09,25
2022-06-13 14:59:32+09,25
2022-06-13 15:04:32+09,25
2022-06-13 15:09:32+09,25
2022-06-13 15:14:32+09,25
2022-06-13 15:19:32+09,25
2022-06-13 15:24:32+09,25
2022-06-13 15:29:32+09,25
2022-06-13 15:34:32+09,25
2022-06-13 15:39:32+09,25
2022-06-13 15:44:32+09,25
2022-06-13 15:49:32+09,25
2022-06-13 15:54:32+09,25
2022-06-13 15:59:32+09,25
2022-06-13 16:04:32+09,25
2022-06-13 16:09:32+09,25
2022-06-13 16:14:32+09,25
2022-06-13 16:19:32+09,25
2022-06-13 16:24:32+09,25
2022-06-13 16:29:32+09,25
2022-06-13 16:34:32+09,25
2022-06-13 16:39:32+09,25
2022-06-13 16:44:32+09,25
2022-06-13 16:49:32+09,25
2022-06-13 16:54:32+09,25
2022-06-13 16:59:32+09,25
2022-06-13 17:04:32+09,25
2022-06-13 17:09:32+09,25
2022-06-13 17:14:32+09,25
2022-06-13 17:19:32+09,25
2022-06-13 17:24:32+09,25
2022-06-13 17:29:32+09,25
2022-06-13 17:34:32+09,25
2022-06-13 17:39:32+09,25
2022-06-13 17:44:32+09,25
2022-06-13 17:49:32+09,25
2022-06-13 17:54:32+09,25
2022-06-13 17:59:32+09,25
2022-06-13 18:04:32+09,25
2022-06-13 18:09:32+09,25
2022-06-13 18:14:32+09,25
2022-06-13 18:19:32+09,25
2022-06-13 18:24:32+09,25
2022-06-13 18:29:32+09,25
2022-06-13 18:34:32+09,25
2022-06-13 18:39:32+09,25
2022-06-13 18:44:32+09,25
2022-06-13 18:49:32+09,25
2022-06-13 18:54:32+09,25
2022-06-13 18:59:32+09,25
2022-06-13 19:04:32+09,25
2022-06-13 19:09:32+09,25
2022-06-13 19:14:32+09,25
2022-06-13 19:19:32+09,25
2022-06-13 19:24:32+09,25
2022-06-13 19:29:32+09,25
2022-06-13 19:34:32+09,25
2022-06-13 19:39:32+09,25
2022-06-13 19:44:32+09,25
2022-06-13 19:49:32+09,25
2022-06-13 19:54:32+09,25
2022-06-13 19:59:32+09,25
2022-06-13 20:04:32+09,25
2022-06-13 20:09:32+09,25
2022-06-13 20:14:32+09,25
2022-06-13 20:19:32+09,25
2022-06-13 20:24:32+09,25
2022-06-13 20:29:32+09,25
2022-06-13 20:34:32+09,25
2022-06-13 20:39:32+09,25
2022-06-13 20:44:32+09,25
2022-06-13 20:49:32+09,25
2022-06-13 20:54:32+09,25
2022-06-13 20:59:32+09,25
2022-06-13 21:04:32+09,25
2022-06-13 21:09:32+09,25
2022-06-13 21:14:32+09,25
2022-06-13 21:19:32+09,25
2022-06-13 21:24:32+09,25
2022-06-13 21:29:32+09,25
2022-06-13 21:34:32+09,25
2022-06-13 21:39:32+09,25
2022-06-13 21:44:32+09,25
2022-06-13 21:49:32+09,25
2022-06-13 21:54:32+09,25
2022-06-13 21:59:32+09,25
2022-06-13 22:04:32+09,25
2022-06-13 22:09:32+09,25
2022-06-13 22:14:32+09,25
2022-06-13 22:19:32+09,25
2022-06-13 22:24:32+09,25
2022-06-13 22:29:32+09,25
2022-06-13 22:34:32+09,25
2022-06-13 22:39:32+09,25
2022-06-13 22:44:32+09,25
2022-06-13 22:49:32+09,25
2022-06-13 22:54:32+09,25
2022-06-13 22:59:32+09,25
2022-06-13 23:04:32+09,25
2022-06-13 23:09:32+09,25
2022-06-13 23:14:32+09,25
2022-06-13 23:19:32+09,25
2022-06-13 23:24:32+09,25
2022-06-13 23:29:32+09,25
2022-06-13 23:34:32+09,25
2022-06-13 23:39:32+09,25.3125
2022-06-13 23:44:32+09,25.6875
2022-06-13 23:49:32+09,26.0625
2022-06-13 23:54:32+09,26.375
2022-06-13 23:59:32+09,26.6875
2022-06-14 00:04:32+09,27
2022-06-14 00:09:32+09,27.25
2022-06-14 00:14:32+09,27.5
2022-06-14 00:19:32+09,27.75
2022-06-14 00:24:32+09,28
2022-06-14 00:29:32+09,28.1875
2022-06-14 00:34:32+09,27.75
2022-06-14 00:39:32+09,27.3125
2022-06-14 00:44:32+09,26.8125
2022-06-14 00:49:32+09,26.3125
2022-06-14 00:54:32+09,25.9375
2022-06-14 00:59:32+09,25.5
2022-06-14 01:04:32+09,25.1875
2022-06-14 01:09:32+09,25
2022-06-14 01:14:32+09,25
2022-06-14 01:19:32+09,25
2022-06-14 01:24:32+09,25
2022-06-14 01:29:32+09,25
2022-06-14 01:34:32+09,25
2022-06-14 01:39:32+09,25
2022-06-14 01:44:32+09,25
2022-06-14 01:49:32+09,25
2022-06-14 01:54:32+09,25
2022-06-14 01:59:32+09,25
2022-06-14 02:04:32+09,25
2022-06-14 02:09:32+09,25
2022-06-14 02:14:32+09,25
2022-06-14 02:19:32+09,25
2022-06-14 02:24:32+09,25
2022-06-14 02:29:32+09,25
2022-06-14 02:34:32+09,25
2022-06-14 02:39:32+09,25
2022-06-14 02:44:32+09,25
2022-06-14 02:49:32+09,25
2022-06-14 02:54:32+09,25
2022-06-14 02:59:32+09,25
